loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	patch_id	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	source.x	source.y	typegroup_name
LATP014	LAT	Latemse Meersen	98470	190864	VLD	Gevalideerd	P	Peilbuis/Piëzometer	46806	100% rbbhc	1	100	1	68	3	201	47577	2	6.73	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LATP015	LAT	Latemse Meersen	98515	190891	VLD	Gevalideerd	P	Peilbuis/Piëzometer	36463	70% gh; 30% rbbhc	2	30	1	68	3	201	6240	2	6.72	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LATP016	LAT	Latemse Meersen	98577	190936	VLD	Gevalideerd	P	Peilbuis/Piëzometer	36463	70% gh; 30% rbbhc	2	30	1	68	3	201	6240	2	6.82	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LATP018	LAT	Latemse Meersen	97850	191073	VLD	Gevalideerd	P	Peilbuis/Piëzometer	43267	100% 6430,rbbhf	1	100	0	59	3	201	3058	2	6.83	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LATP018	LAT	Latemse Meersen	97850	191073	VLD	Gevalideerd	P	Peilbuis/Piëzometer	43267	100% 6430,rbbhf	1	100	0	69	3	201	3058	2	6.83	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	13
LATP025	LAT	Latemse Meersen	97547	190977	VLD	Gevalideerd	P	Peilbuis/Piëzometer	46843	100% rbbhc	1	100	1	68	3	201	19044	2	7	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LATP026	LAT	Latemse Meersen	97536	191031	VLD	Gevalideerd	P	Peilbuis/Piëzometer	46843	100% rbbhc	1	100	1	68	3	201	19044	2	6.57	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LATP027	LAT	Latemse Meersen	97549	191083	VLD	Gevalideerd	P	Peilbuis/Piëzometer	33234	70% rbbhc; 30% gh	1	70	1	68	3	201	14376	2	6.79	70% rbbhc; 30% gh	habitatmap_stdized	habitatmap_stdized	13
LATP032	LAT	Latemse Meersen	97206	191707	VLD	Gevalideerd	P	Peilbuis/Piëzometer	42401	70% gh; 30% rbbmc	2	30	1	87	2	201	12243	2	7.25	70% gh; 30% rbbmc	habitatmap_stdized	habitatmap_stdized	12
LATP033	LAT	Latemse Meersen	97172	191800	VLD	Gevalideerd	P	Peilbuis/Piëzometer	33389	70% rbbhc; 30% gh	1	70	1	68	3	201	7750	2	7.34	70% rbbhc; 30% gh	habitatmap_stdized	habitatmap_stdized	13
LATP046	LAT	Latemse Meersen	96533	190734	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35624	70% rbbsf; 30% gh	1	70	1	109	3	201	735	2	6.88	70% rbbsf; 30% gh	habitatmap_stdized	habitatmap_stdized	13
LATP065	LAT	Latemse Meersen	98806	191357	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15123	70% gh; 30% rbbhc	2	30	1	68	3	201	4674	2.5	7.031	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP008	LAV	Laanvallei	164054	159962	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60359	100% 91E0_va	1	100	1	102	4	6	2172	1.17	42.44	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP009	LAV	Laanvallei	164104	159936	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49463	70% rbbmc; 30% rbbmr	1	70	1	87	2	6	11023	1.02	41.44	70% rbbmc; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
LAVP009	LAV	Laanvallei	164104	159936	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49463	70% rbbmc; 30% rbbmr	2	30	1	88	2	6	11023	1.02	41.44	70% rbbmc; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
LAVP010	LAV	Laanvallei	164139	159921	VLD	Gevalideerd	P	Peilbuis/Piëzometer	3628	100% 91E0_va	1	100	1	102	4	6	9749	1.05	42.34	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP011	LAV	Laanvallei	164754	160540	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25712	90% 91E0_va; 10% 91E0_vc	1	90	1	102	4	6	12067	1.27	39.37	90% 91E0_va; 10% 91E0_vc	habitatmap_stdized	habitatmap_stdized	14
LAVP011	LAV	Laanvallei	164754	160540	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25712	90% 91E0_va; 10% 91E0_vc	2	10	1	103	1	6	12067	1.27	39.37	90% 91E0_va; 10% 91E0_vc	habitatmap_stdized	habitatmap_stdized	11
LAVP012	LAV	Laanvallei	164425	160382	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	1	80	1	102	4	6	81848	2.2	40.91	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP012	LAV	Laanvallei	164425	160382	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	2	20	1	105	3	6	81848	2.2	40.91	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP013	LAV	Laanvallei	164399	160443	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	1	80	1	102	4	6	81848	2.09	39.72	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP013	LAV	Laanvallei	164399	160443	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	2	20	1	105	3	6	81848	2.09	39.72	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP014	LAV	Laanvallei	164364	160542	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	1	80	1	102	4	6	81848	2.2	40.25	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP014	LAV	Laanvallei	164364	160542	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7668	80% 91E0_va; 20% 91E0_vn	2	20	1	105	3	6	81848	2.2	40.25	80% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP015	LAV	Laanvallei	164632	160612	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	1	50	1	88	2	6	8984	1.08	39.05	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP015	LAV	Laanvallei	164632	160612	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	2	30	1	87	2	6	8984	1.08	39.05	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP016	LAV	Laanvallei	164570	160648	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10566	80% gh; 20% rbbmc	2	20	1	87	2	6	5423	1.96	38.91	80% gh; 20% rbbmc	habitatmap_stdized	habitatmap_stdized	12
LAVP016	LAV	Laanvallei	164570	160648	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	1	50	1	88	2	6	8984	1.96	38.91	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP016	LAV	Laanvallei	164570	160648	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	2	30	1	87	2	6	8984	1.96	38.91	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP017	LAV	Laanvallei	164556	160674	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10566	80% gh; 20% rbbmc	2	20	1	87	2	6	5423	1.68	40.15	80% gh; 20% rbbmc	habitatmap_stdized	habitatmap_stdized	12
LAVP018	LAV	Laanvallei	165231	161093	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	1	60	1	88	2	6	12084	1.97	38.84	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	12
LAVP018	LAV	Laanvallei	165231	161093	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	2	20	1	109	3	6	12084	1.97	38.84	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	13
LAVP018	LAV	Laanvallei	165231	161093	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	3	20	1	102	4	6	12084	1.97	38.84	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP019	LAV	Laanvallei	165194	161132	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	1	60	1	88	2	6	12084	1.94	38.86	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	12
LAVP019	LAV	Laanvallei	165194	161132	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	2	20	1	109	3	6	12084	1.94	38.86	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	13
LAVP019	LAV	Laanvallei	165194	161132	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32261	60% rbbmr; 20% rbbsf; 20% 91E0_va	3	20	1	102	4	6	12084	1.94	38.86	60% rbbmr; 20% rbbsf; 20% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP021	LAV	Laanvallei	165628	161374	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8802	60% 91E0_va; 40% 91E0_vn	1	60	1	102	4	262	14186	1.51	40.23	60% 91E0_va; 40% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP021	LAV	Laanvallei	165628	161374	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8802	60% 91E0_va; 40% 91E0_vn	2	40	1	105	3	262	14186	1.51	40.23	60% 91E0_va; 40% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP022	LAV	Laanvallei	165999	161584	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	1	60	1	104	1	262	19359	1.74	37.31	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	11
LAVP022	LAV	Laanvallei	165999	161584	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	2	20	1	102	4	262	19359	1.74	37.31	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP022	LAV	Laanvallei	165999	161584	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	3	20	1	105	3	262	19359	1.74	37.31	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP023	LAV	Laanvallei	166014	161561	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	1	60	1	104	1	262	19359	1.76	37	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	11
LAVP023	LAV	Laanvallei	166014	161561	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	2	20	1	102	4	262	19359	1.76	37	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP023	LAV	Laanvallei	166014	161561	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5567	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	3	20	1	105	3	262	19359	1.76	37	60% 91E0_vm; 20% 91E0_va; 20% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP024	LAV	Laanvallei	166759	161765	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2632	100% rbbhf	1	100	1	69	3	262	2864	1.87	37.5	100% rbbhf	habitatmap_stdized	habitatmap_stdized	13
LAVP028	LAV	Laanvallei	167148	162178	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1390	80% rbbmr; 10% rbbmc; 10% gh	1	80	1	88	2	262	5145	2.2	34.27	80% rbbmr; 10% rbbmc; 10% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP028	LAV	Laanvallei	167148	162178	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1390	80% rbbmr; 10% rbbmc; 10% gh	2	10	1	87	2	262	5145	2.2	34.27	80% rbbmr; 10% rbbmc; 10% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP028	LAV	Laanvallei	167148	162178	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1409	100% 91E0_vm	1	100	1	104	1	262	5330	2.2	34.27	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
LAVP029	LAV	Laanvallei	167093	162240	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1390	80% rbbmr; 10% rbbmc; 10% gh	1	80	1	88	2	262	5145	2.01	33.2	80% rbbmr; 10% rbbmc; 10% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP029	LAV	Laanvallei	167093	162240	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1390	80% rbbmr; 10% rbbmc; 10% gh	2	10	1	87	2	262	5145	2.01	33.2	80% rbbmr; 10% rbbmc; 10% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP029	LAV	Laanvallei	167093	162240	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1409	100% 91E0_vm	1	100	1	104	1	262	5330	2.01	33.2	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
LAVP033	LAV	Laanvallei	167104	162426	VLD	Gevalideerd	P	Peilbuis/Piëzometer	36879	100% 91E0_va	1	100	1	102	4	262	24221	2.08	33.96	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP035	LAV	Laanvallei	167077	162535	VLD	Gevalideerd	P	Peilbuis/Piëzometer	36879	100% 91E0_va	1	100	1	102	4	262	24221	1.35	36.51	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP037	LAV	Laanvallei	167824	162902	VLD	Gevalideerd	P	Peilbuis/Piëzometer	42458	70% gh; 30% 91E0_va	2	30	1	102	4	262	21467	1.93	34.64	70% gh; 30% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP038	LAV	Laanvallei	167788	162916	VLD	Gevalideerd	P	Peilbuis/Piëzometer	42458	70% gh; 30% 91E0_va	2	30	1	102	4	262	21467	1.77	33.24	70% gh; 30% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP041	LAV	Laanvallei	167414	162993	VLD	Gevalideerd	P	Peilbuis/Piëzometer	33935	70% gh; 30% rbbhc	2	30	1	68	3	262	14856	1.6	33.93	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP044	LAV	Laanvallei	167871	163254	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60124	100% 91E0_va	1	100	1	102	4	262	10519	2.51	32.29	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP045	LAV	Laanvallei	167809	163289	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60124	100% 91E0_va	1	100	1	102	4	262	10519	1.56	32.36	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP046	LAV	Laanvallei	167738	163328	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60124	100% 91E0_va	1	100	1	102	4	262	10519	2.06	30.76	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP048	LAV	Laanvallei	167652	163370	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57225	70% rbbsf; 30% rbbmr	1	70	1	109	3	262	9540	1.54	32.2	70% rbbsf; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	13
LAVP048	LAV	Laanvallei	167652	163370	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57225	70% rbbsf; 30% rbbmr	2	30	1	88	2	262	9540	1.54	32.2	70% rbbsf; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
LAVP055	LAV	Laanvallei	168301	163884	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7528	100% 9160	1	100	1	98	4	262	12031	1.7	31.48	100% 9160	habitatmap_stdized	habitatmap_stdized	14
LAVP056	LAV	Laanvallei	168292	163913	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2478	100% rbbhc	1	100	1	68	3	262	14121	2	30.74	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP058	LAV	Laanvallei	168237	164018	VLD	Gevalideerd	P	Peilbuis/Piëzometer	3210	90% gh; 10% rbbzil	2	10	1	75	3	262	15984	0.86	30.73	90% gh; 10% rbbzil	habitatmap_stdized	habitatmap_stdized	13
LAVP059	LAV	Laanvallei	168181	164052	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2536	100% rbbhc	1	100	1	68	3	262	4886	1.83	30.62	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP060	LAV	Laanvallei	168105	164098	VLD	Gevalideerd	P	Peilbuis/Piëzometer	3166	100% rbbhc	1	100	1	68	3	262	5697	1.87	31.41	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP069	LAV	Laanvallei	168539	164883	VLD	Gevalideerd	P	Peilbuis/Piëzometer	29540	80% gh; 20% rbbhc	2	20	1	68	3	262	6590	2.12	29.8	80% gh; 20% rbbhc	habitatmap_stdized	habitatmap_stdized	13
LAVP071	LAV	Laanvallei	168441	165186	VLD	Gevalideerd	P	Peilbuis/Piëzometer	45541	70% rbbmr; 30% 6430,rbbhf	1	70	1	88	2	262	17953	1.19	30.54	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	12
LAVP071	LAV	Laanvallei	168441	165186	VLD	Gevalideerd	P	Peilbuis/Piëzometer	45541	70% rbbmr; 30% 6430,rbbhf	2	30	0	59	3	262	17953	1.19	30.54	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP071	LAV	Laanvallei	168441	165186	VLD	Gevalideerd	P	Peilbuis/Piëzometer	45541	70% rbbmr; 30% 6430,rbbhf	2	30	0	69	3	262	17953	1.19	30.54	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	13
LAVP072	LAV	Laanvallei	168486	165366	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5422	90% 91E0_vn; 10% 91E0_vm	1	90	1	105	3	262	10714	1.59	29.38	90% 91E0_vn; 10% 91E0_vm	habitatmap_stdized	habitatmap_stdized	13
LAVP072	LAV	Laanvallei	168486	165366	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5422	90% 91E0_vn; 10% 91E0_vm	2	10	1	104	1	262	10714	1.59	29.38	90% 91E0_vn; 10% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
LAVP073	LAV	Laanvallei	168749	165502	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55813	70% rbbmr; 30% rbbsf	1	70	1	88	2	262	13720	2.04	28.46	70% rbbmr; 30% rbbsf	habitatmap_stdized	habitatmap_stdized	12
LAVP073	LAV	Laanvallei	168749	165502	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55813	70% rbbmr; 30% rbbsf	2	30	1	109	3	262	13720	2.04	28.46	70% rbbmr; 30% rbbsf	habitatmap_stdized	habitatmap_stdized	13
LAVP080	LAV	Laanvallei	169110	164590	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2762	70% rbbmr; 30% rbbmc	1	70	1	88	2	262	5865	1.85	29.68	70% rbbmr; 30% rbbmc	habitatmap_stdized	habitatmap_stdized	12
LAVP080	LAV	Laanvallei	169110	164590	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2762	70% rbbmr; 30% rbbmc	2	30	1	87	2	262	5865	1.85	29.68	70% rbbmr; 30% rbbmc	habitatmap_stdized	habitatmap_stdized	12
LAVP085	LAV	Laanvallei	169138	164207	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2342	100% 6430,rbbhf	1	100	0	59	3	262	3160	1.69	0.63	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP085	LAV	Laanvallei	169138	164207	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2342	100% 6430,rbbhf	1	100	0	69	3	262	3160	1.69	0.63	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	13
LAVP096	LAV	Laanvallei	168799	163433	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	1	70	1	88	2	262	16538	1.59	0.68	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	12
LAVP096	LAV	Laanvallei	168799	163433	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	2	30	0	59	3	262	16538	1.59	0.68	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP096	LAV	Laanvallei	168799	163433	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	2	30	0	69	3	262	16538	1.59	0.68	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	13
LAVP097	LAV	Laanvallei	168881	163422	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	1	70	1	88	2	262	16538	1.92	30.86	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	12
LAVP097	LAV	Laanvallei	168881	163422	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	2	30	0	59	3	262	16538	1.92	30.86	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP097	LAV	Laanvallei	168881	163422	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7931	70% rbbmr; 30% 6430,rbbhf	2	30	0	69	3	262	16538	1.92	30.86	70% rbbmr; 30% 6430_hf,rbbhf	habitatmap_stdized + interpretation	habitatmap_stdized	13
LAVP111	LAV	Laanvallei	164775	160525	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25712	90% 91E0_va; 10% 91E0_vc	1	90	1	102	4	6	12067	0.75	44.93	90% 91E0_va; 10% 91E0_vc	habitatmap_stdized	habitatmap_stdized	14
LAVP111	LAV	Laanvallei	164775	160525	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25712	90% 91E0_va; 10% 91E0_vc	2	10	1	103	1	6	12067	0.75	44.93	90% 91E0_va; 10% 91E0_vc	habitatmap_stdized	habitatmap_stdized	11
LAVP116	LAV	Laanvallei	166143	161471	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7406	100% 91E0_va	1	100	1	102	4	262	6047	1.57	37.94	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP117	LAV	Laanvallei	166187	161429	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7284	90% gh; 10% 91E0_va	2	10	1	102	4	262	5924	1.85	38.02	90% gh; 10% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP132	LAV	Laanvallei	164632	160612	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	1	50	1	88	2	6	8984	1.71	39.18	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP132	LAV	Laanvallei	164632	160612	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10567	50% rbbmr; 30% rbbmc; 20% gh	2	30	1	87	2	6	8984	1.71	39.18	50% rbbmr; 30% rbbmc; 20% gh	habitatmap_stdized	habitatmap_stdized	12
LAVP135	LAV	Laanvallei	165628	161374	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8802	60% 91E0_va; 40% 91E0_vn	1	60	1	102	4	262	14186	2.73	39.99	60% 91E0_va; 40% 91E0_vn	habitatmap_stdized	habitatmap_stdized	14
LAVP135	LAV	Laanvallei	165628	161374	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8802	60% 91E0_va; 40% 91E0_vn	2	40	1	105	3	262	14186	2.73	39.99	60% 91E0_va; 40% 91E0_vn	habitatmap_stdized	habitatmap_stdized	13
LAVP136	LAV	Laanvallei	166759	161765	VLD	Gevalideerd	P	Peilbuis/Piëzometer	2632	100% rbbhf	1	100	1	69	3	262	2864	2.96	37.47	100% rbbhf	habitatmap_stdized	habitatmap_stdized	13
LAVP138	LAV	Laanvallei	167077	162535	VLD	Gevalideerd	P	Peilbuis/Piëzometer	36879	100% 91E0_va	1	100	1	102	4	262	24221	2.66	36.34	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP140	LAV	Laanvallei	167946	163192	VLD	Gevalideerd	P	Peilbuis/Piëzometer	3102	100% 91E0_va	1	100	1	102	4	262	7202	2.58	35.12	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP141	LAV	Laanvallei	167885	163221	VLD	Gevalideerd	P	Peilbuis/Piëzometer	3102	100% 91E0_va	1	100	1	102	4	262	7202	1.52	32.94	100% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
LAVP142	LAV	Laanvallei	167684	163351	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57225	70% rbbsf; 30% rbbmr	1	70	1	109	3	262	9540	1.34	31.28	70% rbbsf; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	13
LAVP142	LAV	Laanvallei	167684	163351	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57225	70% rbbsf; 30% rbbmr	2	30	1	88	2	262	9540	1.34	31.28	70% rbbsf; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
LAVP145	LAV	Laanvallei	164009	159985	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25145	70% 6430,rbbhf; 30% gh	1	70	0	59	3	6	18481	2.5	42.67	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP145	LAV	Laanvallei	164009	159985	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25145	70% 6430,rbbhf; 30% gh	1	70	0	69	3	6	18481	2.5	42.67	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	habitatmap_stdized	13
LAVP146	LAV	Laanvallei	164009	159985	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25145	70% 6430,rbbhf; 30% gh	1	70	0	59	3	6	18481	1.77	43.08	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
LAVP146	LAV	Laanvallei	164009	159985	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25145	70% 6430,rbbhf; 30% gh	1	70	0	69	3	6	18481	1.77	43.08	70% 6430_hf,rbbhf; 30% gh	habitatmap_stdized + interpretation	habitatmap_stdized	13
