loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	filterdepth	soilsurf_ost	polygon_id	description_orig	description	source.x	patch_id	phab	certain	type	source.y	groupnr	typegroup_name	rasterid	opp
ASSP013	ASS	Assebroekse meersen	71484	208585	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.97	5.26	637240_v2014	60% 9120; 20% 9160; 20% 91E0_vm	60% 9120; 20% 9160; 20% 91E0_vm	habitatmap_stdized	3	20	1	104	habitatmap_stdized	1	11	961	91562
ASSP014	ASS	Assebroekse meersen	72187	208338	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2	0.98	645013_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	961	14388
ASSP105	ASS	Assebroekse meersen	73910	208647	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.05	4.53	437853_v2018	70% rbbzil; 30% rbbhc	70% rbbzil; 30% rbbhc	habitatmap_stdized	1	70	1	75	habitatmap_stdized	3	13	961	80272
ASSP105	ASS	Assebroekse meersen	73910	208647	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.05	4.53	437853_v2018	70% rbbzil; 30% rbbhc	70% rbbzil; 30% rbbhc	habitatmap_stdized	2	30	1	68	habitatmap_stdized	3	13	961	80272
ASSP106	ASS	Assebroekse meersen	74033	208916	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	4.65	581420_v2018	70% rbbhc; 30% gh	70% rbbhc; 30% gh	habitatmap_stdized	1	70	1	68	habitatmap_stdized	3	13	961	54187
ASSP109	ASS	Assebroekse meersen	73613	208584	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.22	4.28	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	60% rbbzil; 20% rbbhc; 20% gh	habitatmap_stdized	1	60	1	75	habitatmap_stdized	3	13	961	114547
ASSP109	ASS	Assebroekse meersen	73613	208584	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.22	4.28	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	60% rbbzil; 20% rbbhc; 20% gh	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	961	114547
ASSP110	ASS	Assebroekse meersen	73583	208390	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.17	4.4	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	60% rbbzil; 20% rbbhc; 20% gh	habitatmap_stdized	1	60	1	75	habitatmap_stdized	3	13	961	114547
ASSP110	ASS	Assebroekse meersen	73583	208390	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.17	4.4	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	60% rbbzil; 20% rbbhc; 20% gh	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	961	114547
ASSP112	ASS	Assebroekse meersen	72157	208326	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.48	4.955	645013_v2014	100% 91E0_va	100% 91E0_va	habitatmap_stdized	1	100	1	102	habitatmap_stdized	4	14	961	14388
ATGP003	ATG	Antitankgracht Haacht	170190	185574	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.13	9.74	618992_v2014	70% gh; 30% 91E0_vn	70% gh; 30% 91E0_vn	habitatmap_stdized	2	30	1	105	habitatmap_stdized	3	13	902	8372
AVEP006	AVE	Averbode	194185	191785	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.5	21.77	491955_v2018	80% gh; 20% 4010	80% gh; 20% 4010	habitatmap_stdized	2	20	1	38	habitatmap_stdized	3	13	54	3848
AVEP007	AVE	Averbode	194071	191836	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.98	22.46	491953_v2018	100% 4010	100% 4010	habitatmap_stdized	1	100	1	38	habitatmap_stdized	3	13	54	5674
AVEP032	AVE	Averbode	192603	192680	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.12	20.15	532256_v2018	100% 4010,4030	100% 4010,4030	habitatmap_stdized	1	100	0	38	habitatmap_stdized	3	13	310	28221
AVEP036	AVE	Averbode	194308	192708	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.75	22.731	472993_v2018	100% 4010,4030	100% 4010,4030	habitatmap_stdized	1	100	0	38	habitatmap_stdized	3	13	54	24319
BARP002	BAR	Berlarebroek	123793	190948	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.28	1.25	559910_v2018	80% gh; 20% 91E0_vm	80% gh; 20% 91E0_vm	habitatmap_stdized	2	20	1	104	habitatmap_stdized	1	11	681	12209
BARP003	BAR	Berlarebroek	123702	191007	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.51	1.26	506354_v2018	60% 91E0_vn; 40% gh	60% 91E0_vn; 40% gh	habitatmap_stdized	1	60	1	105	habitatmap_stdized	3	13	681	23888
BARP004	BAR	Berlarebroek	124145	191341	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.45	0.66	534230_v2018	60% gh; 40% 91E0_vm	60% gh; 40% 91E0_vm	habitatmap_stdized	2	40	1	104	habitatmap_stdized	1	11	681	12945
BARP010	BAR	Berlarebroek	123418	193776	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.19	2.358	512040_v2018	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	681	2118
BARP011	BAR	Berlarebroek	122829	193554	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	1.53	560298_v2018	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	681	33122
BARP200	BAR	Berlarebroek	124175	191347	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	2.72	1.282	507316_v2018	100% rbbhf	100% rbbhfl	habitatmap_stdized + interpretation	1	100	1	70	habitatmap_stdized + interpretation	3	13	681	2058
BARP201	BAR	Berlarebroek	124175	191347	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	0.37	2.641	507316_v2018	100% rbbhf	100% rbbhfl	habitatmap_stdized + interpretation	1	100	1	70	habitatmap_stdized + interpretation	3	13	681	2058
BARP205	BAR	Berlarebroek	124177	191283	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.08	0.2	534230_v2018	60% gh; 40% 91E0_vm	60% gh; 40% 91E0_vm	habitatmap_stdized	2	40	1	104	habitatmap_stdized	1	11	681	12945
BASP001	BAS	Bastenakker	112688	187526	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.75	5.41	643633_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	1	70	1	102	habitatmap_stdized	4	14	905	7177
BASP001	BAS	Bastenakker	112688	187526	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.75	5.41	643633_v2014	70% 91E0_va; 30% 91E0_vn	70% 91E0_va; 30% 91E0_vn	habitatmap_stdized	2	30	1	105	habitatmap_stdized	3	13	905	7177
BAVP002	BAV	Bassevillebeek	51523	170489	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.29	49.671	679631_v2014	70% rbbhf; 30% gh	70% rbbhf; 30% gh	habitatmap_stdized	1	70	1	69	habitatmap_stdized	3	13	465	22654
BBHP003	BBH	Bels Broek en Heide	198308	204453	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.15	21.933	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	70% gh; 20% 91E0_vm; 10% rbbmr	habitatmap_stdized	2	20	1	104	habitatmap_stdized	1	11	502	68501
BBHP003	BBH	Bels Broek en Heide	198308	204453	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.15	21.933	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	70% gh; 20% 91E0_vm; 10% rbbmr	habitatmap_stdized	3	10	1	88	habitatmap_stdized	2	12	502	68501
BBHP004	BBH	Bels Broek en Heide	198334	204298	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.01	21.751	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	70% gh; 20% 91E0_vm; 10% rbbmr	habitatmap_stdized	2	20	1	104	habitatmap_stdized	1	11	502	68501
BBHP004	BBH	Bels Broek en Heide	198334	204298	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.01	21.751	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	70% gh; 20% 91E0_vm; 10% rbbmr	habitatmap_stdized	3	10	1	88	habitatmap_stdized	2	12	502	68501
BBHP008	BBH	Bels Broek en Heide	198638	204791	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.53	22.79	602159_v2018	90% gh; 10% 6230_hmo	90% gh; 10% 6230_hmo	habitatmap_stdized	2	10	1	51	habitatmap_stdized	4	14	502	7138
BDHP010	BDH	De Haan	59409	221426	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.3	6.322	581320_v2014	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	habitatmap_stdized	1	40	1	17	habitatmap_stdized	4	14	437	49058
BDHP010	BDH	De Haan	59409	221426	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.3	6.322	581320_v2014	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	habitatmap_stdized	2	30	1	15	habitatmap_stdized	5	15	437	49058
BDHP011	BDH	De Haan	58778	220729	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.25	5.444	624305_v2014	100% 2190	100% 2190_overig	habitatmap_stdized + interpretation	1	100	1	23	habitatmap_stdized + interpretation	4	14	437	676
BEBP001	BEB	Bellebeek	137281	173425	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	3	25.34	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP002	BEB	Bellebeek	137755	173562	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.45	22.7	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP003	BEB	Bellebeek	137289	173470	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	3	24.16	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP004	BEB	Bellebeek	137348	173496	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	3	23.33	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP005	BEB	Bellebeek	137414	173506	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	22.82	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP006	BEB	Bellebeek	137470	173498	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	23.58	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP007	BEB	Bellebeek	137557	173539	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.28	23.36	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP009	BEB	Bellebeek	137668	173499	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.15	23.11	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP010	BEB	Bellebeek	137710	173516	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	23.01	649956_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	633	72586
BEBP012	BEB	Bellebeek	133244	174908	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	13.91	621045_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	59	habitatmap_stdized + interpretation	3	13	505	5648
BEBP012	BEB	Bellebeek	133244	174908	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.2	13.91	621045_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	69	habitatmap_stdized	3	13	505	5648
BEBP013	BEB	Bellebeek	133268	174873	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.09	13.9	621045_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	59	habitatmap_stdized + interpretation	3	13	505	5648
BEBP013	BEB	Bellebeek	133268	174873	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.09	13.9	621045_v2014	100% 6430,rbbhf	100% 6430_hf,rbbhf	habitatmap_stdized + interpretation	1	100	0	69	habitatmap_stdized	3	13	505	5648
BELP001	BEL	de Belv<e9>d<e8>re	28357	199975	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2	5.341	570105_v2018	100% 2180	100% 2180	habitatmap_stdized	1	100	1	19	habitatmap_stdized	4	14	177	5849
BELP004	BEL	de Belv<e9>d<e8>re	28016	199778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.47	5.47	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP004	BEL	de Belv<e9>d<e8>re	28016	199778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.47	5.47	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP005	BEL	de Belv<e9>d<e8>re	28044	199714	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.96	4.33	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP005	BEL	de Belv<e9>d<e8>re	28044	199714	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.96	4.33	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP006	BEL	de Belv<e9>d<e8>re	28068	199648	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.99	4.1	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP006	BEL	de Belv<e9>d<e8>re	28068	199648	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.99	4.1	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP008	BEL	de Belv<e9>d<e8>re	28242	199806	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.9	4.23	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP008	BEL	de Belv<e9>d<e8>re	28242	199806	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.9	4.23	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP009	BEL	de Belv<e9>d<e8>re	28145	199761	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.13	4.38	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP009	BEL	de Belv<e9>d<e8>re	28145	199761	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.13	4.38	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP010	BEL	de Belv<e9>d<e8>re	27947	199669	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.6	4.73	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	1	70	1	71	habitatmap_stdized	5	15	177	51368
BELP010	BEL	de Belv<e9>d<e8>re	27947	199669	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.6	4.73	542447_v2018	70% rbbkam; 30% rbbzil	70% rbbkam; 30% rbbzil	habitatmap_stdized	2	30	1	75	habitatmap_stdized	3	13	177	51368
BELP011	BEL	de Belv<e9>d<e8>re	28088	200085	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	2.35	6.859	554511_v2018	100% 2130_hd	100% 2130_hd	habitatmap_stdized	1	100	1	15	habitatmap_stdized	5	15	177	57639
BNDP001	BND	Bunders	178755	195414	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	8.4	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP001	BND	Bunders	178755	195414	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	8.4	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BNDP002	BND	Bunders	178702	195360	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.58	8.37	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP002	BND	Bunders	178702	195360	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.58	8.37	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BNDP003	BND	Bunders	178646	195252	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.84	8.62	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP003	BND	Bunders	178646	195252	ENT	Ingegeven	P	Peilbuis/Pi<eb>zometer	1.84	8.62	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BNDP004	BND	Bunders	178562	195145	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.75	8.52	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP004	BND	Bunders	178562	195145	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.75	8.52	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BNDP101	BND	Bunders	178755	195414	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	8.36	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP101	BND	Bunders	178755	195414	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	8.36	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BNDP104	BND	Bunders	178561	195145	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.9	8.37	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	1	95	1	69	habitatmap_stdized	3	13	86	65086
BNDP104	BND	Bunders	178561	195145	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.9	8.37	616954_v2014	95% rbbhf; 5% rbbsf	95% rbbhf; 5% rbbsf	habitatmap_stdized	2	5	1	109	habitatmap_stdized	3	13	86	65086
BOBP003	BOB	Bosbeekvallei	235747	190459	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.17	68.494	437567_v2018	70% rbbhc; 30% gh	70% rbbhc; 30% gh	habitatmap_stdized	1	70	1	68	habitatmap_stdized	3	13	594	6396
BOBP005	BOB	Bosbeekvallei	236659	191978	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.63	62.552	505873_v2018	70% rbbsf; 30% 91E0_vm	70% rbbsf; 30% 91E0_vm	habitatmap_stdized	1	70	1	109	habitatmap_stdized	3	13	594	2449
BOBP005	BOB	Bosbeekvallei	236659	191978	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.63	62.552	505873_v2018	70% rbbsf; 30% 91E0_vm	70% rbbsf; 30% 91E0_vm	habitatmap_stdized	2	30	1	104	habitatmap_stdized	1	11	594	2449
BOBP006	BOB	Bosbeekvallei	236581	191994	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.79	63.075	545568_v2018	80% gh; 20% 91E0_vm; 0% 91E0_vc	80% gh; 20% 91E0_vm; 0% 91E0_vc	habitatmap_stdized	2	20	1	104	habitatmap_stdized	1	11	594	3230
BOBP006	BOB	Bosbeekvallei	236581	191994	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.79	63.075	545568_v2018	80% gh; 20% 91E0_vm; 0% 91E0_vc	80% gh; 20% 91E0_vm; 0% 91E0_vc	habitatmap_stdized	3	0	1	103	habitatmap_stdized	1	11	594	3230
BOBP007	BOB	Bosbeekvallei	236555	192260	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1	63.546	460631_v2018	60% rbbms; 40% 3130_aom	60% rbbms; 40% 3130_aom	habitatmap_stdized	1	60	1	89	habitatmap_stdized	2	12	594	3763
BOBP010	BOB	Bosbeekvallei	236749	192694	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.73	62.875	544020_v2018	60% gh; 30% rbbms; 10% 7140_meso	60% gh; 30% rbbms; 10% 7140_meso	habitatmap_stdized	2	30	1	89	habitatmap_stdized	2	12	594	6482
BOBP010	BOB	Bosbeekvallei	236749	192694	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.73	62.875	544020_v2018	60% gh; 30% rbbms; 10% 7140_meso	60% gh; 30% rbbms; 10% 7140_meso	habitatmap_stdized	3	10	1	80	habitatmap_stdized	1	11	594	6482
BOBP011	BOB	Bosbeekvallei	236805	192610	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.81	61.103	530273_v2018	80% 91E0_vm; 20% gh; 0% 91E0_vc	80% 91E0_vm; 20% gh; 0% 91E0_vc	habitatmap_stdized	1	80	1	104	habitatmap_stdized	1	11	594	10952
BOBP011	BOB	Bosbeekvallei	236805	192610	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.81	61.103	530273_v2018	80% 91E0_vm; 20% gh; 0% 91E0_vc	80% 91E0_vm; 20% gh; 0% 91E0_vc	habitatmap_stdized	3	0	1	103	habitatmap_stdized	1	11	594	10952
BOBP012	BOB	Bosbeekvallei	237750	193729	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	58.61	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	60% gh; 30% 91E0_vm; 10% rbbsf	habitatmap_stdized	2	30	1	104	habitatmap_stdized	1	11	594	13835
BOBP012	BOB	Bosbeekvallei	237750	193729	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	58.61	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	60% gh; 30% 91E0_vm; 10% rbbsf	habitatmap_stdized	3	10	1	109	habitatmap_stdized	3	13	594	13835
BOBP013	BOB	Bosbeekvallei	237802	193662	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.01	57.593	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	60% gh; 30% 91E0_vm; 10% rbbsf	habitatmap_stdized	2	30	1	104	habitatmap_stdized	1	11	594	13835
BOBP013	BOB	Bosbeekvallei	237802	193662	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.01	57.593	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	60% gh; 30% 91E0_vm; 10% rbbsf	habitatmap_stdized	3	10	1	109	habitatmap_stdized	3	13	594	13835
BOBP014	BOB	Bosbeekvallei	239688	195995	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.67	52.067	529475_v2018	80% rbbmr; 20% gh	80% rbbmr; 20% gh	habitatmap_stdized	1	80	1	88	habitatmap_stdized	2	12	850	2690
BOBP015	BOB	Bosbeekvallei	239718	195897	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	50.954	530929_v2018	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	850	740
BOBP015	BOB	Bosbeekvallei	239718	195897	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.08	50.954	560472_v2018	100% rbbhf	100% rbbhfl	habitatmap_stdized + interpretation	1	100	1	70	habitatmap_stdized + interpretation	3	13	850	3073
BOBP016	BOB	Bosbeekvallei	239779	195779	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.98	50.816	529457_v2018	90% 91E0_vm; 10% 9120	90% 91E0_vm; 10% 9120	habitatmap_stdized	1	90	1	104	habitatmap_stdized	1	11	850	11644
BOBP017	BOB	Bosbeekvallei	239826	195698	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.25	51.825	529480_v2018	80% rbbmr; 20% gh	80% rbbmr; 20% gh	habitatmap_stdized	1	80	1	88	habitatmap_stdized	2	12	850	2740
BOBP018	BOB	Bosbeekvallei	240525	196690	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.31	47.724	530719_v2018	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	850	15882
BOBP019	BOB	Bosbeekvallei	240619	196604	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.6	47.789	530719_v2018	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	850	15882
BOBP019	BOB	Bosbeekvallei	240619	196604	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.6	47.789	546010_v2018	100% 9160	100% 9160	habitatmap_stdized	1	100	1	98	habitatmap_stdized	4	14	850	4245
BOBP204	BOB	Bosbeekvallei	235345	190192	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.93	69.45	530277_v2018	90% gh; 10% 91E0_vm	90% gh; 10% 91E0_vm	habitatmap_stdized	2	10	1	104	habitatmap_stdized	1	11	594	20831
BOBP226	BOB	Bosbeekvallei	235393	190215	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.98	70.12	530277_v2018	90% gh; 10% 91E0_vm	90% gh; 10% 91E0_vm	habitatmap_stdized	2	10	1	104	habitatmap_stdized	1	11	594	20831
