jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1998	2.39057458056135	2.03918915069934	2.38858186876121	2.7534120450425	11	0.182006583488102
1998	2.43125773005813	2.0819028121614	2.42958797407465	2.79026199185507	12	0.180519433856511
1998	2.4023445603144	2.06021040534915	2.40027367681022	2.75635725558905	13	0.177386869300687
1998	2.45423793265952	2.10612654979147	2.45252365877427	2.8123091601058	14	0.179973869249874
1998	2.34387029080497	1.9935517589682	2.34142387850664	2.70830529725445	15	0.182182493164173
1998	2.45027851890054	2.10334462878693	2.44813576662584	2.80953129096357	16	0.179926784235031
1998	2.39467835568351	2.04898027757112	2.39263038671012	2.7521255652592	17	0.17918914116075
1998	2.33877611003269	1.98616255129399	2.3365113173068	2.70440536015118	18	0.183011062263013
1998	2.41437445209626	2.06971769008409	2.41251610506034	2.76966963189143	19	0.178412718193877
1998	2.36292832715135	2.00847367308824	2.3605504163503	2.73103931843917	20	0.184117329431621
1999	2.285729310734	1.98688166578461	2.28284601948725	2.60111725422963	1	0.156524304694401
1999	2.27014568830796	1.96503573166218	2.26710747653607	2.59270401606973	2	0.159951506947253
1999	2.31350116389287	2.01140595767613	2.3105312192936	2.6326536546284	3	0.158333607159664
1999	2.295215191865	1.99407074849058	2.29214796577248	2.61392710409552	4	0.157944147184127
1999	2.24133394135093	1.94116380617659	2.23847263134561	2.55784081679763	5	0.157173028473122
1999	2.33061285702644	2.02961245760463	2.32769764697549	2.64832838078221	6	0.157682295814299
1999	2.32946066519157	2.0282419493275	2.32648419666385	2.64778884657569	7	0.157887658933698
1999	2.35243006839257	2.04928014854401	2.34938576522744	2.67304247235936	8	0.158949300047379
1999	2.30643396236782	2.0069226338884	2.30349874946859	2.6228049021371	9	0.156966789793343
1999	2.26846074600795	1.96180609461451	2.26528541322921	2.59329479455275	10	0.160893978911105
1999	2.23088447042767	1.92816683192188	2.2279172123955	2.55064527452859	11	0.158641173682327
1999	2.25818877556491	1.95589039505498	2.25519325191963	2.57771313185681	12	0.158457803405256
1999	2.28821109568239	1.99321295338023	2.28534711881073	2.59965096267046	13	0.154557323762428
1999	2.27301171009786	1.96947872132233	2.2700608996868	2.59346615665582	14	0.159012166021487
1999	2.29400218575534	1.99217763350488	2.29102759198691	2.61288522096989	15	0.158204009342723
1999	2.31538805101832	2.01278964127162	2.3123906210632	2.63520998971447	16	0.158617580190355
1999	2.30907754801136	2.01219809284166	2.30623898375695	2.62215674381963	17	0.155458868457951
1999	2.24805105374321	1.94345950612429	2.2449937918279	2.57017986745591	18	0.159705348373686
