loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	typegroup_name	source	obswell_statecode	obswell_state	measuringref_ost	tubelength	filterlength
DYLP121	DYL	Dijlevallei	170301	170378	2	1	1	1	316152_v2016	70% gh; 20% rbbmr; 10% rbbhc	20	1	rbbmr	2	646	12144	2.15	25.02	70% gh; 20% rbbmr; 10% rbbhc	3	1	4	2	25.3	2.43	0
DYLP121	DYL	Dijlevallei	170301	170378	2	1	1	1	642836_v2014	100% rbbmr	100	1	rbbmr	2	646	22490	2.15	25.02	100% rbbmr	3	1	4	2	25.3	2.43	0
DYLP122	DYL	Dijlevallei	171515	171858	2	1	1	1	313913_v2016	70% rbbmr; 30% 6430,rbbhf	30	0	6430_hf	3	646	18424	1.3	24.16	70% rbbmr; 30% 6430_hf,rbbhf	2	2	4	2	25.23	2.37	0
DYLP122	DYL	Dijlevallei	171515	171858	2	1	1	1	313913_v2016	70% rbbmr; 30% 6430,rbbhf	30	0	rbbhf	3	646	18424	1.3	24.16	70% rbbmr; 30% 6430_hf,rbbhf	2	2	4	2	25.23	2.37	0
DYLP122	DYL	Dijlevallei	171515	171858	2	1	1	1	313913_v2016	70% rbbmr; 30% 6430,rbbhf	70	1	rbbmr	2	646	18424	1.3	24.16	70% rbbmr; 30% 6430_hf,rbbhf	3	2	4	2	25.23	2.37	0
DYLP123	DYL	Dijlevallei	171295	171439	2	1	1	1	314827_v2016	90% gh; 10% 91E0_va	10	1	91E0_va	4	646	18585	2.05	23.81	90% gh; 10% 91E0_va	4	1	4	2	24.04	2.28	0
DYLP126	DYL	Dijlevallei	170903	171624	2	1	1	1	328317_v2016	70% gh; 30% rbbmr	30	1	rbbmr	2	646	17725	2.16	22.99	70% gh; 30% rbbmr	3	1	3	1	23.17	2.34	0
DYLP127	DYL	Dijlevallei	170625	171702	2	1	1	1	325106_v2016	70% 91E0_vm; 30% 91E0_vn	70	1	91E0_vm	1	646	66034	2.32	23.11	70% 91E0_vm; 30% 91E0_vn	5	1	3	1	23.69	2.9	0
DYLP127	DYL	Dijlevallei	170625	171702	2	1	1	1	325106_v2016	70% 91E0_vm; 30% 91E0_vn	30	1	91E0_vn	3	646	66034	2.32	23.11	70% 91E0_vm; 30% 91E0_vn	2	1	3	1	23.69	2.9	0
DYLP128	DYL	Dijlevallei	171038	171936	2	1	1	1	326204_v2016	60% 91E0_vn; 40% 91E0_va	40	1	91E0_va	4	646	31335	2.14	23.27	60% 91E0_vn; 40% 91E0_va	4	1	4	2	23.53	2.4	0
DYLP128	DYL	Dijlevallei	171038	171936	2	1	1	1	326204_v2016	60% 91E0_vn; 40% 91E0_va	60	1	91E0_vn	3	646	31335	2.14	23.27	60% 91E0_vn; 40% 91E0_va	2	1	4	2	23.53	2.4	0
DYLP130	DYL	Dijlevallei	170652	171050	2	1	1	1	663740_v2014	80% gh; 20% 6430,rbbhf	20	0	6430_hf	3	646	76459	1.01	24.71	80% gh; 20% 6430_hf,rbbhf	2	2	4	2	24.86	1.16	0
DYLP130	DYL	Dijlevallei	170652	171050	2	1	1	1	663740_v2014	80% gh; 20% 6430,rbbhf	20	0	rbbhf	3	646	76459	1.01	24.71	80% gh; 20% 6430_hf,rbbhf	2	2	4	2	24.86	1.16	0
DYLP132	DYL	Dijlevallei	170195	171238	2	1	1	1	328634_v2016	100% 91E0_va	100	1	91E0_va	4	646	44489	1.84	23.05	100% 91E0_va	4	1	4	2	23.47	2.26	0
DYLP139	DYL	Dijlevallei	169209	169293	2	1	1	1	649440_v2014	100% 91E0_va	100	1	91E0_va	4	262	19484	1.99	25.83	100% 91E0_va	4	1	4	2	25.95	2.26	0.3
DYLP154	DYL	Dijlevallei	169607	166997	2	1	1	1	316547_v2016	100% 6430,rbbhf	100	0	6430_hf	3	582	14308	2.24	27.78	100% 6430_hf,rbbhf	2	2	3	1	28.28	2.99	0.5
DYLP154	DYL	Dijlevallei	169607	166997	2	1	1	1	316547_v2016	100% 6430,rbbhf	100	0	rbbhf	3	582	14308	2.24	27.78	100% 6430_hf,rbbhf	2	2	3	1	28.28	2.99	0.5
DYLP155	DYL	Dijlevallei	169638	166609	2	1	1	1	620827_v2014	70% 6430,rbbhf; 30% rbbmr	70	0	6430_hf	3	582	9755	1.62	27.3	70% 6430_hf,rbbhf; 30% rbbmr	2	2	3	1	27.88	2.45	0.5
DYLP155	DYL	Dijlevallei	169638	166609	2	1	1	1	620827_v2014	70% 6430,rbbhf; 30% rbbmr	70	0	rbbhf	3	582	9755	1.62	27.3	70% 6430_hf,rbbhf; 30% rbbmr	2	2	3	1	27.88	2.45	0.5
DYLP155	DYL	Dijlevallei	169638	166609	2	1	1	1	620827_v2014	70% 6430,rbbhf; 30% rbbmr	30	1	rbbmr	2	582	9755	1.62	27.3	70% 6430_hf,rbbhf; 30% rbbmr	3	2	3	1	27.88	2.45	0.5
DYLP156	DYL	Dijlevallei	169478	166091	2	1	1	1	416443_v2018	100% rbbhc	100	1	rbbhc	3	262	5998	1.84	28.092	100% rbbhc	2	1	3	1	28.432	2.33	0.3
DYLP156	DYL	Dijlevallei	169478	166091	2	1	1	1	570637_v2014	70% rbbsf; 30% 6430,rbbhf	30	0	6430_hf	3	262	1402	1.84	28.092	70% rbbsf; 30% 6430_hf,rbbhf	2	2	3	1	28.432	2.33	0.3
DYLP156	DYL	Dijlevallei	169478	166091	2	1	1	1	570637_v2014	70% rbbsf; 30% 6430,rbbhf	30	0	rbbhf	3	262	1402	1.84	28.092	70% rbbsf; 30% 6430_hf,rbbhf	2	2	3	1	28.432	2.33	0.3
DYLP156	DYL	Dijlevallei	169478	166091	2	1	1	1	570637_v2014	70% rbbsf; 30% 6430,rbbhf	70	1	rbbsf	3	262	1402	1.84	28.092	70% rbbsf; 30% 6430_hf,rbbhf	2	2	3	1	28.432	2.33	0.3
DYLP157	DYL	Dijlevallei	169469	166259	2	1	1	1	313939_v2016	70% rbbmr; 30% rbbsf	70	1	rbbmr	2	262	14308	1.85	27.73	70% rbbmr; 30% rbbsf	3	1	4	2	28.05	2.32	0.3
DYLP157	DYL	Dijlevallei	169469	166259	2	1	1	1	313939_v2016	70% rbbmr; 30% rbbsf	30	1	rbbsf	3	262	14308	1.85	27.73	70% rbbmr; 30% rbbsf	2	1	4	2	28.05	2.32	0.3
DYLP159	DYL	Dijlevallei	169361	168086	2	1	1	1	110823_v2014	100% 6430,rbbhf	100	0	6430_hf	3	262	48558	2.73	26.46	100% 6430_hf,rbbhf	2	2	4	2	27.37	3.79	0.3
DYLP159	DYL	Dijlevallei	169361	168086	2	1	1	1	110823_v2014	100% 6430,rbbhf	100	0	rbbhf	3	262	48558	2.73	26.46	100% 6430_hf,rbbhf	2	2	4	2	27.37	3.79	0.3
DYLP160	DYL	Dijlevallei	169594	168414	2	1	1	1	624221_v2014	70% 6430,rbbhf,bos; 30% rbbmr	70	0	6430_hf	3	582	37153	1.16	25.77	70% 6430_hf,rbbhf,bos; 30% rbbmr	2	2	4	2	26.77	2.31	0.3
DYLP160	DYL	Dijlevallei	169594	168414	2	1	1	1	624221_v2014	70% 6430,rbbhf,bos; 30% rbbmr	70	0	rbbhf	3	582	37153	1.16	25.77	70% 6430_hf,rbbhf,bos; 30% rbbmr	2	2	4	2	26.77	2.31	0.3
DYLP160	DYL	Dijlevallei	169594	168414	2	1	1	1	624221_v2014	70% 6430,rbbhf,bos; 30% rbbmr	30	1	rbbmr	2	582	37153	1.16	25.77	70% 6430_hf,rbbhf,bos; 30% rbbmr	3	2	4	2	26.77	2.31	0.3
DYLP162	DYL	Dijlevallei	170716	172051	2	1	1	1	326753_v2016	100% 91E0_va	100	1	91E0_va	4	646	15342	2.18	24.47	100% 91E0_va	4	1	3	1	24.72	2.43	0
DYLP168	DYL	Dijlevallei	171178	172123	2	1	1	1	475519_v2018	70% 91E0_va; 30% 9160	30	1	9160	4	646	27649	1.88	23.35	70% 91E0_va; 30% 9160	4	1	4	2	23.84	2.37	0
DYLP168	DYL	Dijlevallei	171178	172123	2	1	1	1	475519_v2018	70% 91E0_va; 30% 9160	70	1	91E0_va	4	646	27649	1.88	23.35	70% 91E0_va; 30% 9160	4	1	4	2	23.84	2.37	0
DYLP174	DYL	Dijlevallei	168993	166493	2	1	1	1	318336_v2016	100% 6430,rbbhf,bos	100	0	6430_hf	3	262	66928	0.11	25.98	100% 6430_hf,rbbhf,bos	2	2	3	1	26.36	0.74	0.5
DYLP174	DYL	Dijlevallei	168993	166493	2	1	1	1	318336_v2016	100% 6430,rbbhf,bos	100	0	rbbhf	3	262	66928	0.11	25.98	100% 6430_hf,rbbhf,bos	2	2	3	1	26.36	0.74	0.5
DYLP200	DYL	Dijlevallei	170164	171139	1	2	1	1	328634_v2016	100% 91E0_va	100	1	91E0_va	4	646	44489	2.45	23.14	100% 91E0_va	4	1	3	1	24.18	3.74	0.5
DYLP224	DYL	Dijlevallei	170317	170399	2	1	1	1	642836_v2014	100% rbbmr	100	1	rbbmr	2	646	22490	1.84	24.603	100% rbbmr	3	1	1	6	25.013	2.4	0.3
EENP002	EEN	De Eenbes	117758	204208	2	1	1	1	508431_v2018	100% 91E0_va	100	1	91E0_va	4	265	11271	1.31	4.484	100% 91E0_va	4	1	3	1	5.554	2.63	0.5
EENP003	EEN	De Eenbes	117549	204202	2	1	1	1	508397_v2018	100% 91E0_va	100	1	91E0_va	4	265	11360	1.3	4.572	100% 91E0_va	4	1	3	1	5.472	2.45	0.5
EENP016	EEN	De Eenbes	117759	204208	2	1	1	1	508431_v2018	100% 91E0_va	100	1	91E0_va	4	265	11271	1.73	4.453	100% 91E0_va	4	1	3	1	4.743	2.27	0.5
EENP017	EEN	De Eenbes	117763	204272	2	1	1	1	508431_v2018	100% 91E0_va	100	1	91E0_va	4	265	11271	1.34	4.261	100% 91E0_va	4	1	3	1	4.881	2.21	0.5
EEUP013	EEU	Eeuwenhout	37489	163190	2	1	1	1	528724_v2018	50% gh; 30% rbbha; 20% rbbhc	20	1	rbbhc	3	273	18118	2.995	65.287	50% gh; 30% rbbha; 20% rbbhc	2	1	3	1	65.292	3	0
EEUP018	EEU	Eeuwenhout	37256	163444	2	1	1	1	536213_v2018	70% rbbhc; 20% gh; 10% rbbsp	70	1	rbbhc	3	273	881	0.8	54.79	70% rbbhc; 20% gh; 10% rbbsp	2	1	4	2	55.27	1.28	0
EGOP001	EGO	Egoven	213202	160330	2	1	1	1	669930_v2014	70% rbbhc; 20% 6510_hu; 10% rbbmc	70	1	rbbhc	3	550	1822	1.51	74.701	70% rbbhc; 20% 6510_hu; 10% rbbmc	2	1	3	1	75.061	2.37	1
EGOP001	EGO	Egoven	213202	160330	2	1	1	1	669930_v2014	70% rbbhc; 20% 6510_hu; 10% rbbmc	10	1	rbbmc	2	550	1822	1.51	74.701	70% rbbhc; 20% 6510_hu; 10% rbbmc	3	1	3	1	75.061	2.37	1
EGOP002	EGO	Egoven	213233	160406	2	1	1	1	465909_v2018	40% rbbmr; 30% rbbhf; 30% rbbmc	30	1	rbbhf	3	550	11502	1.58	73.728	40% rbbmr; 30% rbbhf; 30% rbbmc	2	1	3	1	74.148	2.5	1
EGOP002	EGO	Egoven	213233	160406	2	1	1	1	465909_v2018	40% rbbmr; 30% rbbhf; 30% rbbmc	30	1	rbbmc	2	550	11502	1.58	73.728	40% rbbmr; 30% rbbhf; 30% rbbmc	3	1	3	1	74.148	2.5	1
EGOP002	EGO	Egoven	213233	160406	2	1	1	1	465909_v2018	40% rbbmr; 30% rbbhf; 30% rbbmc	40	1	rbbmr	2	550	11502	1.58	73.728	40% rbbmr; 30% rbbhf; 30% rbbmc	3	1	3	1	74.148	2.5	1
EGOP003	EGO	Egoven	213299	160511	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	30	1	rbbhf	3	550	56938	1.64	72.114	40% rbbmc; 30% rbbhf; 30% gh	2	1	3	1	72.574	2.6	1
EGOP003	EGO	Egoven	213299	160511	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	40	1	rbbmc	2	550	56938	1.64	72.114	40% rbbmc; 30% rbbhf; 30% gh	3	1	3	1	72.574	2.6	1
EGOP004	EGO	Egoven	213330	160557	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	30	1	rbbhf	3	550	56938	2.18	71.008	40% rbbmc; 30% rbbhf; 30% gh	2	1	3	1	71.308	2.98	1
EGOP004	EGO	Egoven	213330	160557	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	40	1	rbbmc	2	550	56938	2.18	71.008	40% rbbmc; 30% rbbhf; 30% gh	3	1	3	1	71.308	2.98	1
EGOP005	EGO	Egoven	213337	160580	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	30	1	rbbhf	3	550	56938	2.13	70.744	40% rbbmc; 30% rbbhf; 30% gh	2	1	3	1	71.064	2.95	1
EGOP005	EGO	Egoven	213337	160580	2	1	1	1	455727_v2018	40% rbbmc; 30% rbbhf; 30% gh	40	1	rbbmc	2	550	56938	2.13	70.744	40% rbbmc; 30% rbbhf; 30% gh	3	1	3	1	71.064	2.95	1
EGOP009	EGO	Egoven	213182	160465	2	1	1	1	302096_v2016	70% rbbhf; 30% rbbmr	70	1	rbbhf	3	550	3293	2.57	0	70% rbbhf; 30% rbbmr	2	1	3	1	0.48	3.55	1
EGOP009	EGO	Egoven	213182	160465	2	1	1	1	302096_v2016	70% rbbhf; 30% rbbmr	30	1	rbbmr	2	550	3293	2.57	0	70% rbbhf; 30% rbbmr	3	1	3	1	0.48	3.55	1
EKSP028	EKS	Eksterheide	180226	223847	2	1	1	1	562065_v2018	100% 9190	100	1	9190	5	670	102253	2.07	28.694	100% 9190	1	1	3	1	29.354	2.88	0.3
EKSP029	EKS	Eksterheide	180237	223844	2	1	1	1	562065_v2018	100% 9190	100	1	9190	5	670	102253	2.04	28.94	100% 9190	1	1	3	1	29.75	3	0.3
ELAP002	ELA	De Elsakker	181162	242552	2	1	1	1	625208_v2014	100% rbbmr	100	1	rbbmr	2	94	2971	2.39	9.83	100% rbbmr	3	1	3	1	10.23	2.94	0.3
ELAP009	ELA	De Elsakker	180348	243149	2	1	1	1	462030_v2018	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	60	1	91E0_vm	1	94	12163	1.9	8.79	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	5	1	3	1	9.19	2.45	0.3
ELAP009	ELA	De Elsakker	180348	243149	2	1	1	1	462030_v2018	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	20	1	91E0_vo	1	94	12163	1.9	8.79	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	5	1	3	1	9.19	2.45	0.3
ELAP009	ELA	De Elsakker	180348	243149	2	1	1	1	462030_v2018	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	20	1	rbbso	3	94	12163	1.9	8.79	60% 91E0_vm; 20% rbbso; 20% 91E0_vo	2	1	3	1	9.19	2.45	0.3
ELSP003	ELS	Elsbroek	230624	219403	2	1	1	1	575643_v2016	75% rbbsm; 25% 4010	25	1	4010	3	618	11397	1.14	31.867	75% rbbsm; 25% 4010	2	1	4	2	32.397	1.82	0.3
ELSP003	ELS	Elsbroek	230624	219403	2	1	1	1	575643_v2016	75% rbbsm; 25% 4010	75	1	rbbsm	3	618	11397	1.14	31.867	75% rbbsm; 25% 4010	2	1	4	2	32.397	1.82	0.3
ELSP004	ELS	Elsbroek	230639	219362	2	1	1	1	575643_v2016	75% rbbsm; 25% 4010	25	1	4010	3	618	11397	1.262	31.802	75% rbbsm; 25% 4010	2	1	4	2	32.752	2.362	0.3
ELSP004	ELS	Elsbroek	230639	219362	2	1	1	1	575643_v2016	75% rbbsm; 25% 4010	75	1	rbbsm	3	618	11397	1.262	31.802	75% rbbsm; 25% 4010	2	1	4	2	32.752	2.362	0.3
ELSP005	ELS	Elsbroek	230715	219304	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	35	1	91E0_vm	1	618	6346	1.26	31.846	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	5	1	4	2	32.836	2.4	0.3
ELSP005	ELS	Elsbroek	230715	219304	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	50	1	91E0_vn	3	618	6346	1.26	31.846	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	2	1	4	2	32.836	2.4	0.3
ELSP005	ELS	Elsbroek	230715	219304	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	15	1	rbbsf	3	618	6346	1.26	31.846	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	2	1	4	2	32.836	2.4	0.3
ELSP006	ELS	Elsbroek	230796	219333	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	35	1	91E0_vm	1	618	6346	1.19	31.757	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	5	1	4	2	32.777	2.36	0.3
ELSP006	ELS	Elsbroek	230796	219333	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	50	1	91E0_vn	3	618	6346	1.19	31.757	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	2	1	4	2	32.777	2.36	0.3
ELSP006	ELS	Elsbroek	230796	219333	2	1	1	1	476739_v2016	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	15	1	rbbsf	3	618	6346	1.19	31.757	50% 91E0_vn; 35% 91E0_vm; 15% rbbsf	2	1	4	2	32.777	2.36	0.3
FBOP002	FBO	Fondatie van Boudelo	125917	207897	2	1	1	1	656035_v2014	100% 91E0_vn	100	1	91E0_vn	3	105	18256	0.84	3.711	100% 91E0_vn	2	1	3	1	4.501	1.88	0.5
FBOP004	FBO	Fondatie van Boudelo	124884	207274	2	1	1	1	454345_v2018	100% rbbhc	100	1	rbbhc	3	105	5321	1.12	3.912	100% rbbhc	2	1	3	1	4.642	2.1	0.5
FBOP010	FBO	Fondatie van Boudelo	124603	207120	1	2	1	1	509947_v2018	80% 9120; 20% 91E0_vn	20	1	91E0_vn	3	105	20747	2.3	4.41	80% 9120; 20% 91E0_vn	2	1	4	2	5.07	3.21	0.5
FBOP031	FBO	Fondatie van Boudelo	125917	207897	2	1	1	1	656035_v2014	100% 91E0_vn	100	1	91E0_vn	3	105	18256	2.904	3.654	100% 91E0_vn	2	1	3	1	4.064	3.564	0.5
FDBP001	FDB	Floordambos	156852	179102	2	1	1	1	476821_v2018	100% 91E0_va	100	1	91E0_va	4	710	18024	1.03	15.15	100% 91E0_va	4	1	3	1	15.89	2.02	0.5
FDBP002	FDB	Floordambos	157800	179226	2	1	1	1	476870_v2018	100% 91E0_va	100	1	91E0_va	4	710	65800	1.03	15.76	100% 91E0_va	4	1	3	1	16.5	2.02	0.5
FDBP003	FDB	Floordambos	156845	179098	2	1	1	1	476821_v2018	100% 91E0_va	100	1	91E0_va	4	710	18024	0.54	15.04	100% 91E0_va	4	1	3	1	15.79	1.79	1
FDBP004	FDB	Floordambos	156842	179102	2	1	1	1	476821_v2018	100% 91E0_va	100	1	91E0_va	4	710	18024	0.63	15.34	100% 91E0_va	4	1	3	1	16.11	1.9	1
FDBP104	FDB	Floordambos	156842	179102	2	1	1	1	476821_v2018	100% 91E0_va	100	1	91E0_va	4	710	18024	1.99	15.33	100% 91E0_va	4	1	3	1	16.29	3.1	0.3
FLOP004	FLO	Vijvers van Florival	169013	161968	2	1	1	1	313843_v2016	70% rbbmr; 20% gh; 10% 91E0_vm	10	1	91E0_vm	1	262	24041	1.25	31.74	70% rbbmr; 20% gh; 10% 91E0_vm	5	1	4	2	32.47	2.13	0.3
FLOP004	FLO	Vijvers van Florival	169013	161968	2	1	1	1	313843_v2016	70% rbbmr; 20% gh; 10% 91E0_vm	70	1	rbbmr	2	262	24041	1.25	31.74	70% rbbmr; 20% gh; 10% 91E0_vm	3	1	4	2	32.47	2.13	0.3
FLOP009	FLO	Vijvers van Florival	169482	161118	2	1	1	1	188791_v2016	70% rbbmr; 30% gh	70	1	rbbmr	2	6	15973	2.35	33.19	70% rbbmr; 30% gh	3	1	4	2	34.19	3.5	0.3
GAVP001	GAV	De Gavers	77272	170450	2	1	1	1	111183_v2014	70% gh; 30% rbbhc	30	1	rbbhc	3	673	29170	1.825	13.708	70% gh; 30% rbbhc	2	1	3	1	14.358	2.7	0.45
GBBP002	GBB	Groeneburgbos	49224	169169	2	1	1	1	582244_v2018	100% 9130_end	100	1	9130_end	4	337	138801	1.585	0	100% 9130_end	4	1	4	2	0.325	1.91	0
GNKP007	GNK	Mondingsgebied Grote Nete	167282	202223	2	1	1	1	630556_v2014	70% rbbmr; 30% rbbsf	70	1	rbbmr	2	150	13260	1.225	4.451	70% rbbmr; 30% rbbsf	3	1	3	1	5.091	2.14	0.55
GNKP007	GNK	Mondingsgebied Grote Nete	167282	202223	2	1	1	1	630556_v2014	70% rbbmr; 30% rbbsf	30	1	rbbsf	3	150	13260	1.225	4.451	70% rbbmr; 30% rbbsf	2	1	3	1	5.091	2.14	0.55
GNKP008	GNK	Mondingsgebied Grote Nete	167125	202204	2	1	1	1	615696_v2014	100% rbbhc; 0% gh	100	1	rbbhc	3	22	6265	2.12	4.22	100% rbbhc; 0% gh	2	1	3	1	4.49	2.68	0.58
GNKP009	GNK	Mondingsgebied Grote Nete	167031	202133	2	1	1	1	644927_v2014	100% 91E0_va	100	1	91E0_va	4	22	3120	1.74	4.711	100% 91E0_va	4	1	3	1	5.381	2.72	0.62
GOBP001	GOB	Gorenbroek	201583	184611	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	60	1	rbbhf	3	166	104138	1.83	19.966	60% rbbhf; 30% rbbmc; 10% rbbmr	2	1	3	1	20.256	2.27	0.3
GOBP001	GOB	Gorenbroek	201583	184611	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	30	1	rbbmc	2	166	104138	1.83	19.966	60% rbbhf; 30% rbbmc; 10% rbbmr	3	1	3	1	20.256	2.27	0.3
GOBP001	GOB	Gorenbroek	201583	184611	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	10	1	rbbmr	2	166	104138	1.83	19.966	60% rbbhf; 30% rbbmc; 10% rbbmr	3	1	3	1	20.256	2.27	0.3
GOBP002	GOB	Gorenbroek	201744	184514	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	60	1	rbbhf	3	166	104138	1.21	20.117	60% rbbhf; 30% rbbmc; 10% rbbmr	2	1	3	1	20.387	1.63	0.3
GOBP002	GOB	Gorenbroek	201744	184514	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	30	1	rbbmc	2	166	104138	1.21	20.117	60% rbbhf; 30% rbbmc; 10% rbbmr	3	1	3	1	20.387	1.63	0.3
GOBP002	GOB	Gorenbroek	201744	184514	2	1	1	1	440912_v2018	60% rbbhf; 30% rbbmc; 10% rbbmr	10	1	rbbmr	2	166	104138	1.21	20.117	60% rbbhf; 30% rbbmc; 10% rbbmr	3	1	3	1	20.387	1.63	0.3
GOBP003	GOB	Gorenbroek	202070	184530	2	1	1	1	492043_v2018	70% gh; 30% rbbhf	30	1	rbbhfl	3	166	15423	1.88	20.234	70% gh; 30% rbbhfl	2	2	3	1	20.614	2.41	0.3
GOBP004	GOB	Gorenbroek	201885	184397	2	1	1	1	455648_v2018	85% rbbmc; 15% rbbms	85	1	rbbmc	2	166	29081	2.11	20.0131	85% rbbmc; 15% rbbms	3	1	3	1	20.4131	2.66	0.3
GOBP004	GOB	Gorenbroek	201885	184397	2	1	1	1	455648_v2018	85% rbbmc; 15% rbbms	15	1	rbbms	2	166	29081	2.11	20.0131	85% rbbmc; 15% rbbms	3	1	3	1	20.4131	2.66	0.3
GOBP007	GOB	Gorenbroek	202387	184735	2	1	1	1	612648_v2014	70% 7140_meso; 30% rbbhc	70	1	7140_meso	1	998	7550	1.66	20.294	70% 7140_meso; 30% rbbhc	5	1	3	1	20.764	2.33	0.4
GOBP007	GOB	Gorenbroek	202387	184735	2	1	1	1	612648_v2014	70% 7140_meso; 30% rbbhc	30	1	rbbhc	3	998	7550	1.66	20.294	70% 7140_meso; 30% rbbhc	2	1	3	1	20.764	2.33	0.4
GOBP008	GOB	Gorenbroek	202196	184897	2	1	1	1	559966_v2018	50% rbbhf; 50% gh	50	1	rbbhf	3	166	10505	2.63	20.373	50% rbbhf; 50% gh	2	1	3	1	20.773	3.23	0.4
GOOP006	GOO	Het Goor	183928	194565	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	10	1	4010	3	86	44739	0.6	11.296	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	2	1	4	2	12.496	1.95	0.3
GOOP006	GOO	Het Goor	183928	194565	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	30	1	6230_hmo	4	86	44739	0.6	11.296	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	4	1	4	2	12.496	1.95	0.3
GOOP006	GOO	Het Goor	183928	194565	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	10	1	7140_meso	1	86	44739	0.6	11.296	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	5	1	4	2	12.496	1.95	0.3
GOOP006	GOO	Het Goor	183928	194565	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	20	1	rbbso	3	86	44739	0.6	11.296	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	2	1	4	2	12.496	1.95	0.3
GOOP007	GOO	Het Goor	183809	194631	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	10	1	4010	3	86	44739	1.45	11.51	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	2	1	3	1	12.28	2.37	0.3
GOOP007	GOO	Het Goor	183809	194631	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	30	1	6230_hmo	4	86	44739	1.45	11.51	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	4	1	3	1	12.28	2.37	0.3
GOOP007	GOO	Het Goor	183809	194631	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	10	1	7140_meso	1	86	44739	1.45	11.51	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	5	1	3	1	12.28	2.37	0.3
GOOP007	GOO	Het Goor	183809	194631	2	1	1	1	582409_v2018	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	20	1	rbbso	3	86	44739	1.45	11.51	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	2	1	3	1	12.28	2.37	0.3
GOOP011	GOO	Het Goor	185313	194925	2	1	1	1	606009_v2014	80% rbbhf; 20% rbbhc	20	1	rbbhc	3	86	7711	2.56	12.188	80% rbbhf; 20% rbbhc	2	1	4	2	13.388	3.91	0.3
