jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	droogte_ind_j	droogte_ind_j_var	lcl	ucl	tijdvenster
2010	3.62884011268616	0.00218713339427807	3.53717718862491	3.72050303674741	37.6690993580665	34.3697627709386	41.2851568369768	41.5715517241379	6.96918498498029	36.3973057850372	46.7457976632386	8
2010	3.59823492765427	0.0021015968848273	3.50838230057663	3.6880875547319	36.5336928891718	33.3942022830935	39.9683365635012	39.851724137931	5.96047374679267	35.0665641671799	44.6368841086821	10
2010	3.4658723115921	0.00193861222879369	3.37957414974532	3.55217047343889	32.0043653790873	29.3582662257244	34.8889609298735	33.5620689655172	3.0129572146776	30.1599260473103	36.9642118837242	20
2010	3.4522110581398	0.00189881660054386	3.3668032490551	3.53761886722451	31.5701185635644	28.9857186706341	34.3849465125479	32.8931034482759	2.37029789098191	29.875532176873	35.9106747196788	30
2011	3.79191081523895	0.00423565260460166	3.664350307848	3.91947132262991	44.3410469263514	39.0307699389573	50.3738062456838	49.2836206896552	31.8778127672779	38.2173744640024	60.349866915308	0
2011	3.73327386379242	0.00459580317114485	3.60040085124935	3.86614687633549	41.8157834932778	36.6129078324054	47.7580135716252	49.8405172413793	19.284914379811	41.2332571034793	58.4477773792793	2
2011	3.7622462272644	0.00333695399487698	3.64902413371937	3.87546832080943	43.0450063342653	38.4371382338195	48.2052685360084	50.3724137931034	13.5526155161983	43.1568938695617	57.5879337166452	4
2011	3.67707697153091	0.00261968706215476	3.57675852946778	3.77739541359405	39.5306757403839	35.7574460820525	43.7020675611316	44.3448275862069	10.6941537851764	37.9352518450885	50.7544033273253	6
2011	3.6481205701828	0.00227647408885027	3.55460424615471	3.74163689421089	38.4024235230963	34.9739761429571	42.1669565513283	42.9448275862069	9.22432400859461	36.991999425457	48.8976557469568	8
2011	3.63859941959381	0.00217210304074494	3.54725200013751	3.72994683905011	38.0385233887681	34.7177818220509	41.6768925219422	42.3008620689655	8.03278648277948	36.7457965831008	47.8559275548303	10
2011	3.5034360408783	0.00194273952765606	3.41704606362721	3.58982601812938	33.2294337161721	30.4792481532841	36.2277724025321	35.2862068965517	3.87834094749359	31.4262801376752	39.1461336554283	20
2011	3.47987718582153	0.00188951381672408	3.39467885087109	3.56507552077197	32.455735806554	29.8050800622748	35.3421223678617	34.026724137931	2.79847530352337	30.7479099123282	37.3055383635338	30
2012	3.82299333810806	0.00495579731812333	3.68501438689701	3.96097228931912	45.7409216480295	39.845695701658	52.5083544500421	17.8965517241379	7.41356676471202	12.5598900257241	23.2332134225518	0
2012	3.54907888174057	0.00482481901543255	3.41293548406854	3.6852222794126	34.7812650694929	30.3542179282566	39.8539801846843	28.0456896551724	9.81314007186516	21.9058070097078	34.185572300637	2
2012	3.64952405691147	0.00346008627764928	3.53423196072002	3.76481615310291	38.456358654627	34.2686849082778	43.155771075886	39.176724137931	9.66083120814819	33.0846761104429	45.2687721654192	4
2012	3.6307997584343	0.00272516335130148	3.52848168803439	3.7331178288342	37.7429898243826	34.0721960990124	41.8092592782635	38.0931034482759	8.78140225712915	32.2849509958184	43.9012559007333	6
2012	3.6115252494812	0.00233916080745947	3.51673010109303	3.70632039786938	37.0224782882234	33.6741372170282	40.703757004021	37.8948275862069	7.95626640173561	32.3662841063284	43.4233710660854	8
2012	3.61537475585938	0.00220624873575585	3.52331214051916	3.70743737119959	37.1652712193456	33.8965127552768	40.7492474160927	38.3543103448276	7.2312292305526	33.0836851246008	43.6249355650544	10
2012	3.5024677157402	0.00197364304298049	3.41539333883222	3.58954209264819	33.1972723940015	30.428915948227	36.2174878749089	33.9672413793103	3.82638760247825	30.1332551229865	37.8012276356342	20
2012	3.47163885831833	0.00190082765584106	3.38618583307826	3.55709188355839	32.1894531933593	29.5530168906264	35.0610870193805	32.8818965517241	2.61732629545028	29.7109785936871	36.0528145097612	30
