jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
2006	10	33.5318965517241	4.67747920447671	26.6724137931034	2.62944072428396	6.85948275862069	3.1131336292464	10.605831887995
2006	20	31.8310344827586	2.83612178484261	30.1198275862069	2.44951990372781	1.71120689655173	-1.47511709127595	4.8975308843794
2006	30	31.3922413793103	2.61176211746667	30.3758620689655	2.38036109894236	1.01637931034483	-2.08021079395998	4.11296941464964
2007	0	10.776724137931	11.5493290282037	18.1827586206897	14.5182954711392	-7.40603448275862	-14.4820992887322	-0.329969676785047
2007	2	21.6	8.93084819659136	13.4189655172414	6.54866037716169	8.18103448275862	2.72823336145731	13.6338356040599
2007	4	31.6	8.28339633268665	10.8431034482759	2.63025830777896	20.7568965517241	16.1783653643884	25.3354277390599
2007	6	34.898275862069	7.28854835513278	14.2301724137931	1.71077551004443	20.6681034482759	16.5104717570083	24.8257351395434
2007	8	32.65	5.54060814193629	19.7284482758621	2.27408297609362	12.9215517241379	9.04721840090516	16.7958850473707
2007	10	30.3405172413793	4.20806924974446	24.0931034482759	2.54755575025554	6.24741379310345	2.64516387117965	9.84966371502724
2007	20	29.8801724137931	2.57455380238647	28.775	2.25495724857626	1.10517241379311	-1.94056638437873	4.15091121196494
2007	30	29.6474137931034	2.33097838047854	29.3120689655172	2.21155146337902	0.335344827586209	-2.61851558280586	3.28920523797828
2008	0	9.73103448275862	9.2466973319148	9.07327586206897	3.20748723585122	0.657758620689654	-4.23325331118753	5.54877055256684
2008	2	9.83448275862069	8.58468260425141	11.7974137931034	4.82130954429772	-1.96293103448276	-7.03739945185745	3.11153738289193
2008	4	21.3491379310345	6.68202777864697	10.326724137931	2.91036225931952	11.0224137931034	6.72997127340373	15.3148563128032
2008	6	27.5827586206897	6.33106932014936	10.8163793103448	1.85806048824499	16.7663793103448	12.8003131818034	20.7324454388863
2008	8	28.5396551724138	5.3134652251914	15.4681034482759	1.80372615359743	13.0715517241379	9.3741605897869	16.768942858489
2008	10	27.4172413793103	4.19138598577299	19.6301724137931	2.06570677399503	7.78706896551724	4.32028028246163	11.2538576485728
2008	20	27.7896551724138	2.44815215804076	26.7060344827586	1.95844203068611	1.08362068965517	-1.82570674425573	3.99294812356607
2008	30	27.9844827586207	2.11836040010848	27.6405172413793	1.91223002325969	0.343965517241379	-2.43847191874987	3.12640295323263
2009	0	72.7344827586207	25.3801965079166	5.73103448275862	1.72100214865344	67.0034482758621	59.7884650894964	74.2184314622278
2009	2	51.3870689655172	15.4160921756681	6.57155172413793	1.21291425464672	44.8155172413793	39.1638807039374	50.4671537788212
2009	4	38.1206896551724	9.86990216325594	8.70775862068965	1.67488965986607	29.4129310344828	24.7038720909302	34.1219899780354
2009	6	37.875	8.49434342209567	8.68879310344828	1.35123726192711	29.1862068965517	24.837483937122	33.5349298559814
2009	8	38.2025862068966	7.46840156090285	11.1379310344828	1.07182343492501	27.0646551724138	23.0144620693647	31.1148482754629
